code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,total_vle_used,total_clicks,total_assessments,attempted_assessment,non_attempted_assessment,average_score
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-46.0,,12.0,50.0,0.0,0.0,0.0,0.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-32.0,,57.0,2458.0,4.0,4.0,0.0,91.75
EEE,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,60,Y,Withdrawn,-32.0,95.0,4.0,12.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-38.0,,29.0,363.0,3.0,3.0,0.0,60.67
EEE,2013J,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,-36.0,66.0,15.0,192.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-51.0,,54.0,3516.0,4.0,4.0,0.0,89.25
EEE,2013J,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction,-32.0,,59.0,2603.0,4.0,4.0,0.0,90.5
EEE,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-22.0,,56.0,920.0,4.0,4.0,0.0,71.0
EEE,2013J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-158.0,,60.0,2185.0,4.0,4.0,0.0,82.25
EEE,2013J,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,-24.0,,49.0,1140.0,4.0,4.0,0.0,89.75
EEE,2013J,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-43.0,,45.0,1048.0,4.0,4.0,0.0,61.25
EEE,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,-116.0,116.0,29.0,833.0,2.0,2.0,0.0,84.5
EEE,2013J,M,Scotland,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-22.0,,27.0,383.0,0.0,0.0,0.0,0.0
EEE,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-28.0,,71.0,5412.0,4.0,4.0,0.0,82.75
EEE,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,-132.0,,45.0,622.0,3.0,3.0,0.0,83.33
EEE,2013J,F,London Region,HE Qualification,50-60%,0-35,0,30,N,Pass,-31.0,,53.0,1584.0,4.0,4.0,0.0,79.25
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-138.0,,16.0,231.0,3.0,3.0,0.0,55.33
EEE,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-22.0,,32.0,853.0,3.0,3.0,0.0,69.0
EEE,2013J,M,Scotland,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-89.0,,4.0,14.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-46.0,218.0,8.0,90.0,2.0,2.0,0.0,71.0
EEE,2013J,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,30,N,Pass,-37.0,,41.0,691.0,4.0,4.0,0.0,83.0
EEE,2013J,M,North Region,HE Qualification,30-40%,35-55,0,30,N,Pass,-28.0,,56.0,1548.0,4.0,4.0,0.0,89.25
EEE,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-29.0,,47.0,682.0,4.0,4.0,0.0,74.0
EEE,2013J,M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-28.0,6.0,6.0,34.0,0.0,0.0,0.0,0.0
EEE,2013J,M,West Midlands Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,-145.0,0.0,18.0,360.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,-72.0,,55.0,2285.0,4.0,4.0,0.0,91.0
EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-22.0,,25.0,469.0,2.0,2.0,0.0,65.5
EEE,2013J,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-136.0,73.0,9.0,163.0,1.0,1.0,0.0,72.0
EEE,2013J,M,South Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,-29.0,0.0,5.0,133.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-28.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-95.0,12.0,12.0,209.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,-65.0,,58.0,3476.0,4.0,4.0,0.0,90.75
EEE,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,Fail,-42.0,,3.0,13.0,0.0,0.0,0.0,0.0
EEE,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-51.0,,41.0,765.0,4.0,4.0,0.0,86.75
EEE,2013J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-32.0,,44.0,783.0,4.0,4.0,0.0,56.5
EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-94.0,,36.0,1050.0,4.0,4.0,0.0,79.0
EEE,2013J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-46.0,,36.0,1157.0,4.0,4.0,0.0,55.0
EEE,2013J,M,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-51.0,,45.0,1878.0,3.0,3.0,0.0,60.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-22.0,,47.0,1999.0,4.0,4.0,0.0,80.5
EEE,2013J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,90,Y,Withdrawn,-180.0,-11.0,6.0,32.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-38.0,,43.0,1449.0,4.0,4.0,0.0,75.25
EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-102.0,,46.0,1220.0,4.0,4.0,0.0,95.0
EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-18.0,,60.0,1802.0,4.0,4.0,0.0,84.75
EEE,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-143.0,,9.0,31.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-24.0,25.0,21.0,686.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-24.0,,18.0,248.0,1.0,1.0,0.0,71.0
EEE,2013J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-17.0,,48.0,1222.0,4.0,4.0,0.0,80.75
EEE,2013J,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-28.0,111.0,31.0,482.0,1.0,1.0,0.0,68.0
EEE,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail,-29.0,,45.0,1833.0,4.0,4.0,0.0,81.5
EEE,2013J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-18.0,,45.0,623.0,4.0,4.0,0.0,72.0
EEE,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Fail,-185.0,,23.0,555.0,1.0,1.0,0.0,72.0
EEE,2013J,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,-63.0,,57.0,1829.0,4.0,4.0,0.0,86.25
EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Fail,-32.0,,27.0,448.0,2.0,2.0,0.0,57.5
EEE,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-29.0,,47.0,1938.0,4.0,4.0,0.0,94.5
EEE,2013J,M,Ireland,A Level or Equivalent,,35-55,0,90,N,Pass,-37.0,,58.0,2901.0,4.0,4.0,0.0,93.0
EEE,2013J,M,East Midlands Region,HE Qualification,80-90%,0-35,0,30,N,Distinction,-16.0,,60.0,3996.0,4.0,4.0,0.0,86.0
EEE,2013J,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-30.0,,58.0,2675.0,4.0,4.0,0.0,79.5
EEE,2013J,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-88.0,,41.0,1346.0,3.0,3.0,0.0,86.67
EEE,2013J,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-29.0,,64.0,1912.0,4.0,4.0,0.0,92.25
EEE,2013J,F,London Region,HE Qualification,70-80%,0-35,0,30,N,Pass,-32.0,,59.0,1273.0,4.0,4.0,0.0,92.25
EEE,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,-32.0,,25.0,500.0,1.0,1.0,0.0,26.0
EEE,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-96.0,124.0,9.0,42.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Wales,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-36.0,,26.0,470.0,3.0,3.0,0.0,70.67
EEE,2013J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-116.0,,63.0,1858.0,3.0,3.0,0.0,58.0
EEE,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-60.0,,36.0,828.0,4.0,4.0,0.0,74.0
EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-86.0,,42.0,862.0,4.0,4.0,0.0,65.25
EEE,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-25.0,,32.0,245.0,4.0,4.0,0.0,72.25
EEE,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-79.0,,4.0,18.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-60.0,,48.0,1598.0,4.0,4.0,0.0,90.75
EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-45.0,,46.0,750.0,4.0,4.0,0.0,66.75
EEE,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-65.0,,65.0,1810.0,4.0,4.0,0.0,88.75
EEE,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Pass,-158.0,,38.0,604.0,4.0,4.0,0.0,78.5
EEE,2013J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-170.0,,55.0,1529.0,4.0,4.0,0.0,69.75
EEE,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,-142.0,,41.0,1050.0,4.0,4.0,0.0,89.25
EEE,2013J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-32.0,,63.0,2310.0,4.0,4.0,0.0,79.75
EEE,2013J,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-185.0,,61.0,2191.0,4.0,4.0,0.0,62.75
EEE,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-79.0,80.0,19.0,274.0,2.0,2.0,0.0,60.5
EEE,2013J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,-73.0,,49.0,1450.0,4.0,4.0,0.0,90.0
EEE,2013J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-156.0,17.0,8.0,68.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-81.0,,51.0,811.0,4.0,4.0,0.0,75.0
EEE,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,Y,Pass,-32.0,,56.0,2202.0,4.0,4.0,0.0,52.75
EEE,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction,-53.0,,58.0,2862.0,4.0,4.0,0.0,90.5
EEE,2013J,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-60.0,,57.0,1948.0,4.0,4.0,0.0,76.75
EEE,2013J,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-29.0,,31.0,1237.0,1.0,1.0,0.0,97.0
EEE,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-109.0,,46.0,833.0,4.0,4.0,0.0,72.5
EEE,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-114.0,,38.0,665.0,4.0,4.0,0.0,66.0
EEE,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-144.0,76.0,9.0,65.0,0.0,0.0,0.0,0.0
EEE,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-42.0,163.0,32.0,433.0,3.0,3.0,0.0,51.67
EEE,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-22.0,,26.0,514.0,1.0,1.0,0.0,97.0
EEE,2013J,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-24.0,,59.0,1767.0,3.0,3.0,0.0,81.33
EEE,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-35.0,76.0,28.0,924.0,1.0,1.0,0.0,88.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-30.0,,24.0,373.0,2.0,2.0,0.0,76.0
EEE,2013J,M,North Region,HE Qualification,0-10%,0-35,0,30,N,Distinction,-129.0,,60.0,3159.0,4.0,4.0,0.0,96.0
EEE,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-31.0,,26.0,471.0,1.0,1.0,0.0,63.0
EEE,2013J,M,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-44.0,228.0,35.0,935.0,3.0,3.0,0.0,48.0
EEE,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-142.0,,39.0,423.0,1.0,1.0,0.0,75.0
EEE,2013J,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Pass,-29.0,,69.0,1808.0,4.0,4.0,0.0,81.0
EEE,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,-5.0,234.0,12.0,76.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-130.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Region,A Level or Equivalent,,0-35,0,60,Y,Pass,-38.0,,55.0,1751.0,4.0,4.0,0.0,72.5
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-80.0,,51.0,1091.0,4.0,4.0,0.0,84.25
EEE,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-124.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-89.0,,75.0,3245.0,4.0,4.0,0.0,85.75
EEE,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass,-22.0,,57.0,1372.0,4.0,4.0,0.0,78.75
EEE,2013J,M,North Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-106.0,,58.0,2392.0,4.0,4.0,0.0,86.0
EEE,2013J,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-29.0,,56.0,1289.0,4.0,4.0,0.0,77.75
EEE,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,Y,Fail,-74.0,,10.0,62.0,0.0,0.0,0.0,0.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-86.0,,69.0,1477.0,4.0,4.0,0.0,80.25
EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-30.0,,67.0,3087.0,4.0,4.0,0.0,82.25
EEE,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-43.0,,48.0,1583.0,4.0,4.0,0.0,83.5
EEE,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-130.0,,7.0,41.0,0.0,0.0,0.0,0.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn,-178.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-44.0,,35.0,859.0,4.0,4.0,0.0,55.0
EEE,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-81.0,,53.0,1539.0,4.0,4.0,0.0,88.5
EEE,2013J,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-83.0,,16.0,425.0,1.0,1.0,0.0,39.0
EEE,2013J,M,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-52.0,,47.0,1964.0,4.0,4.0,0.0,91.5
EEE,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,180,N,Fail,-102.0,,36.0,945.0,3.0,3.0,0.0,59.33
EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-144.0,,51.0,989.0,3.0,3.0,0.0,76.33
EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-35.0,,19.0,101.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-43.0,,41.0,770.0,4.0,4.0,0.0,79.0
EEE,2013J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,Y,Pass,-31.0,,45.0,1104.0,4.0,4.0,0.0,82.25
EEE,2013J,M,North Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-29.0,,12.0,340.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-35.0,,38.0,518.0,3.0,3.0,0.0,72.33
EEE,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-191.0,,55.0,1962.0,4.0,4.0,0.0,81.25
EEE,2013J,M,London Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,-95.0,73.0,24.0,423.0,1.0,1.0,0.0,47.0
EEE,2013J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,30,Y,Fail,-31.0,,40.0,1074.0,3.0,3.0,0.0,64.67
EEE,2013J,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-93.0,,59.0,2684.0,4.0,4.0,0.0,73.25
EEE,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-28.0,,29.0,1553.0,1.0,1.0,0.0,100.0
EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-38.0,,69.0,3057.0,4.0,4.0,0.0,92.75
EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-19.0,,48.0,774.0,4.0,4.0,0.0,75.0
EEE,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-86.0,44.0,2.0,4.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South Region,A Level or Equivalent,,0-35,0,60,N,Pass,-138.0,,55.0,1340.0,4.0,4.0,0.0,87.0
EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-52.0,,23.0,651.0,2.0,2.0,0.0,44.0
EEE,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-100.0,,51.0,1138.0,4.0,4.0,0.0,77.75
EEE,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-30.0,,41.0,917.0,4.0,4.0,0.0,65.25
EEE,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-149.0,136.0,50.0,1144.0,3.0,3.0,0.0,63.0
EEE,2013J,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn,-109.0,34.0,12.0,139.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-116.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0
EEE,2013J,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass,-38.0,,55.0,1916.0,4.0,4.0,0.0,79.25
EEE,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,-172.0,3.0,14.0,65.0,0.0,0.0,0.0,0.0
EEE,2013J,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-185.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,F,Scotland,A Level or Equivalent,80-90%,0-35,0,90,N,Distinction,-102.0,,49.0,3120.0,4.0,4.0,0.0,91.25
EEE,2013J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-30.0,,48.0,884.0,4.0,4.0,0.0,60.5
EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-73.0,,55.0,1285.0,4.0,4.0,0.0,75.0
EEE,2013J,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-96.0,157.0,16.0,168.0,0.0,0.0,0.0,0.0
EEE,2013J,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-46.0,9.0,14.0,250.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,17.0,,53.0,2641.0,4.0,4.0,0.0,89.25
EEE,2013J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,Y,Pass,-71.0,,55.0,1126.0,4.0,4.0,0.0,81.25
EEE,2013J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,-22.0,,56.0,1888.0,4.0,4.0,0.0,91.5
EEE,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,-143.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Fail,-185.0,,34.0,290.0,1.0,1.0,0.0,79.0
EEE,2013J,M,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-96.0,,55.0,4729.0,4.0,4.0,0.0,84.75
EEE,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-32.0,,36.0,715.0,3.0,3.0,0.0,71.0
EEE,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-190.0,,62.0,1879.0,4.0,4.0,0.0,70.5
EEE,2013J,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-146.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,-57.0,,73.0,6798.0,4.0,4.0,0.0,86.0
EEE,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-78.0,,61.0,2463.0,4.0,4.0,0.0,78.25
EEE,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-179.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-156.0,,60.0,2086.0,4.0,4.0,0.0,86.0
EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-116.0,,26.0,503.0,1.0,1.0,0.0,57.0
EEE,2013J,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-149.0,,35.0,782.0,0.0,0.0,0.0,0.0
EEE,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-22.0,,61.0,2061.0,3.0,3.0,0.0,67.0
EEE,2013J,M,North Western Region,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,-57.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-149.0,,60.0,1063.0,4.0,4.0,0.0,91.0
EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,135,N,Pass,-10.0,,56.0,3123.0,4.0,4.0,0.0,80.25
EEE,2013J,M,Scotland,HE Qualification,40-50%,0-35,0,30,N,Pass,-12.0,,39.0,505.0,4.0,4.0,0.0,66.75
EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-32.0,,51.0,954.0,4.0,4.0,0.0,86.0
EEE,2013J,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-165.0,,49.0,1611.0,4.0,4.0,0.0,89.75
EEE,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass,-29.0,,37.0,886.0,4.0,4.0,0.0,71.25
EEE,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-74.0,123.0,34.0,1205.0,2.0,2.0,0.0,69.5
EEE,2013J,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Fail,-94.0,,33.0,1136.0,2.0,2.0,0.0,72.5
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-95.0,,29.0,652.0,1.0,1.0,0.0,60.0
EEE,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-81.0,,39.0,615.0,4.0,4.0,0.0,64.75
EEE,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-32.0,144.0,39.0,1252.0,3.0,3.0,0.0,74.33
EEE,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-193.0,,37.0,754.0,4.0,4.0,0.0,81.25
EEE,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-191.0,,70.0,2249.0,4.0,4.0,0.0,80.75
EEE,2013J,F,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,-150.0,,66.0,3472.0,4.0,4.0,0.0,91.0
EEE,2013J,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-130.0,,23.0,537.0,4.0,4.0,0.0,82.5
EEE,2013J,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-106.0,,46.0,1402.0,4.0,4.0,0.0,68.5
EEE,2013J,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-185.0,,47.0,1736.0,4.0,4.0,0.0,86.5
EEE,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-190.0,-109.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-154.0,,49.0,1257.0,4.0,4.0,0.0,79.75
